,rating,movieId,title,genres
21915,4.0,105796.0,Back in the Saddle (Back in the Saddle Again) (1941),Action|Drama|Western
21916,5.0,105799.0,"Unbelievers, The (2013)",Documentary
21917,3.5,105801.0,Escape From Tomorrow (2013),Drama|Fantasy|Horror
21918,3.0,105803.0,Frankenstein Conquers the World (1965),Action|Drama|Sci-Fi
21919,3.0,105805.0,Episode 3: Enjoy Poverty (2009),Documentary|War
21920,3.0,105811.0,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),Action|Sci-Fi
21921,2.0,105813.0,Godzilla vs. Megalon (Gojira tai Megaro) (1973),Action|Sci-Fi
21922,4.0,105815.0,Undocumented (2010),Horror|Thriller
21923,5.0,105819.0,Back to the Secret Garden (2001),Adventure|Children|Fantasy
21924,3.0,105821.0,Cult of the Cobra (1955),Horror
21925,4.0,105825.0,Mustasukkaisuus (1953),Drama|Romance
21926,3.0,105827.0,Rebirth of Mothra (1996),Action|Fantasy|Sci-Fi
21927,3.0,105829.0,Bloodsucking Pharaohs in Pittsburgh (1991),Comedy|Horror
21928,3.5,105831.0,Bloody Bloody Bible Camp (2012),Comedy|Horror
21929,3.0,105833.0,Bloody New Year (1987),Horror|Mystery
21930,3.0,105835.0,"Double, The (2013)",Comedy|Drama|Thriller
21931,5.0,105837.0,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),Action|Sci-Fi
21932,3.0,105841.0,B-Side (2013),Comedy|Romance
21933,4.0,105844.0,12 Years a Slave (2013),Drama
21934,2.0,105846.0,Only Daughter (2013),Drama
21935,3.0,105849.0,"Trouble with the Truth, The (2011)",Drama|Romance
21936,3.5,105855.0,"Right Kind of Wrong, The (2013)",Comedy|Romance
21937,3.0,105863.0,Child's Pose (2013),Drama
21938,3.0,105865.0,"Enemy Within, The (O ehthros mou) (2013)",Drama
21939,4.0,105869.0,Kill Your Darlings (2013),Crime|Drama|Romance|Thriller
21940,3.0,105873.0,"Killing of America, The (1982)",Documentary
21941,3.0,105884.0,Being Cyrus (2005),Comedy|Drama|Thriller
21942,4.0,105886.0,Buddha Collapsed Out of Shame (2007),Drama|War
21943,5.0,105888.0,Debtocracy (2011),Documentary
21944,3.0,105890.0,"White Dwarf, The (Valkoinen kääpiö) (1986)",Drama
21945,3.0,105892.0,August (Elokuu) (2011),Drama
21946,2.0,105899.0,Mía (2011),Drama
21947,3.0,105901.0,Silja - nuorena nukkunut (1956),Drama|Romance
21948,3.0,105906.0,Watermarks (2004),Documentary
21949,3.0,105911.0,Heart of a Lion (Leijonasydän) (2013),Drama|Romance
21950,5.0,105915.0,History of Hell (Rosas Höllenfahrt) (2009),Documentary
21951,4.0,105918.0,Kimjongilia (2009),Documentary
21952,4.0,105928.0,"Day of the Crows, The (Le jour des corneilles) (2012)",Animation|Children|Comedy|Fantasy
21953,3.0,105936.0,Space Amoeba (Yog: Monster from Space) (1970),Action|Sci-Fi
21954,1.0,105938.0,Varan the Unbelievable (1958),Action|Drama|Sci-Fi
21955,3.0,105943.0,Bridegroom (2013),Documentary
21956,4.0,105945.0,29 Palms (2002),Comedy|Drama|Thriller
21957,4.0,105948.0,Alien Space Avenger (1989),Comedy|Horror|Sci-Fi
21958,2.0,105950.0,Miracle Run (2004),Drama
21959,3.0,105952.0,Spinning Plates (2012),Documentary
21960,3.0,105954.0,All Is Lost (2013),Action|Adventure|Drama
21961,5.0,105959.0,Pillow of Death (1945),Mystery|Thriller
21962,5.0,105961.0,Rebirth of Mothra II (1997),Action|Fantasy
21963,4.0,105963.0,Rebirth of Mothra III (1998),Action|Fantasy|Sci-Fi
21964,5.0,105965.0,Arthur Newman (2012),Comedy|Drama
21965,3.0,105968.0,Inherit the Wind (1999),Drama
21966,3.0,105972.0,"Little Help, A (2010)",Comedy|Drama
21967,2.0,105974.0,Assault on a Queen (1966),Action|Adventure|Crime|Drama|Thriller
21968,4.0,105976.0,Bad Medicine (1985),Comedy
21969,3.0,105978.0,Born Wild (1995),Drama
21970,3.0,105980.0,"Borrower, The (1991)",Comedy|Horror|Sci-Fi
21971,4.0,105982.0,Boulevard (1994),Crime|Drama
21972,4.0,105985.0,Man on a Mission: Richard Garriott's Road to the Stars (2010),Documentary
21973,2.0,105987.0,"Substance: Albert Hofmann's LSD, The (2011)",Documentary
21974,3.0,105999.0,Bartok the Magnificent (1999),Animation|Children
21975,4.0,106002.0,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
21976,4.0,106004.0,Maniac (1963),Crime|Horror|Mystery|Romance|Thriller
21977,2.0,106006.0,Breaking Point (1994),Thriller
21978,4.0,106011.0,"Blue Umbrella, The (2013)",Animation
21979,4.0,106017.0,Hello! How Are You? (Buna! Ce faci?) (2010),Comedy|Romance
21980,3.0,106019.0,TWA Flight 800 (2013),Documentary
21981,3.0,106022.0,Toy Story of Terror (2013),Animation|Children|Comedy
21982,3.0,106024.0,"Return of Mod Squad, The (1979)",Crime|Drama
21983,4.0,106026.0,Folies Bergere de Paris (1935),Comedy|Musical
21984,3.0,106028.0,"Thrill of Brazil, The (1946)",Musical
21985,3.0,106030.0,"Last Days on Mars, The (2013)",Horror|Sci-Fi
21986,2.0,106032.0,Chastity Bites (2013),Comedy|Horror
21987,3.0,106046.0,"Escape Artist, The (1982)",Drama
21988,3.0,106048.0,Four Days in July (1985),Comedy|Drama
21989,4.0,106052.0,Death by China (2012),Documentary
21990,5.0,106054.0,Het Vonnis (2013),Crime|Drama
21991,3.5,106057.0,Wind with the Gone (El viento se llevó lo qué) (1998),Comedy|Drama
21992,3.0,106059.0,Conversations with My Gardener (Dialogue avec mon jardinier) (2007),Comedy|Drama
21993,3.0,106062.0,Jackass Presents: Bad Grandpa (2013),Comedy
21994,4.0,106064.0,Race (2008),Action|Comedy
21995,3.0,106066.0,Freaky Deaky (2012),Comedy|Crime
21996,3.0,106068.0,"Hand of Peace: Pope Pius XII and the Holocaust, A (2008)",Documentary
21997,4.0,106072.0,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
21998,4.0,106074.0,"Code, The (2011)",Documentary
21999,4.0,106076.0,Precision: The Measure of All Things (2013),Documentary
22000,3.0,106078.0,"Great Texas Dynamite Chase, The (1976)",Action|Comedy|Crime|Drama|Romance
22001,4.0,106082.0,Shock and Awe: The Story of Electricity (2011),Documentary
22002,3.0,106090.0,Tortured (2008),Crime|Thriller
22003,3.0,106092.0,Disfigured (2008),Drama
22004,4.0,106094.0,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),Action|Fantasy|Sci-Fi
22005,3.0,106098.0,Science and Islam (2009),Documentary
22006,4.0,106100.0,Dallas Buyers Club (2013),Drama
22007,2.0,106102.0,Gambit (2012),Comedy|Crime
22008,3.0,106107.0,Order and Disorder (2009),Documentary
22009,3.5,106109.0,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",Drama
22010,3.0,106111.0,Marc Maron: Thinky Pain (2013),Comedy
22011,4.0,106113.0,Such Hawks Such Hounds (2008),Documentary
22012,4.0,106115.0,"Story of Science, The (2010)",Documentary
22013,3.5,106136.0,Beatdown (2010),Action|Crime|Thriller
22014,4.0,106138.0,You May Not Kiss the Bride (2011),Action|Comedy|Crime|Romance
22015,5.0,106141.0,Bad Chicken (2013),Comedy
22016,5.0,106144.0,"Selfish Giant, The (2013)",Drama
22017,3.0,106147.0,Changing Sides (De l'autre côté du lit) (2008),Comedy
22018,5.0,106156.0,London - The Modern Babylon (2012),Documentary
22019,4.5,106158.0,La discrète (1990),Drama|Romance
22020,3.5,106160.0,Bekas (2012),Drama
22021,5.0,106163.0,"Touch of Sin, A (Tian zhu ding) (2013)",Drama
22022,4.5,106165.0,More Than Honey (2012),Documentary
22023,4.0,106168.0,"Man Who Captured Eichmann, The (1996)",Drama|War
22024,2.0,106170.0,"Patriots, The (Patriotes, Les) (1994)",Thriller
22025,3.0,106173.0,Looking for Lenny (2011),Documentary
22026,4.0,106188.0,Beau Brummel (1924),Drama|Romance
22027,1.0,106190.0,Red Garters (1954),Comedy|Musical|Western
22028,5.0,106193.0,Les Formidables (Gang-jeok) (2006),Action|Adventure|Crime
22029,2.0,106195.0,How I Live Now (2013),Action|Drama|Thriller
22030,5.0,106197.0,Girl Most Likely (2012),Comedy
22031,5.0,106200.0,Hours (2013),Drama|Thriller
22032,5.0,106202.0,Free The Mind (2012),Documentary
22033,4.0,106204.0,Pieta (2013),Drama
22034,4.0,106208.0,Stuck (2013),Documentary
22035,2.0,106210.0,Errors of the Human Body (2012),Drama|Sci-Fi|Thriller
22036,1.0,106212.0,Root of All Evil? (2006),Documentary
22037,3.0,106214.0,What If ... (2010),Drama
22038,5.0,106220.0,Aziz Ansari: Buried Alive (2013),Comedy
22039,4.0,106222.0,Aziz Ansari: Dangerously Delicious (2012),Comedy
22040,3.0,106224.0,24 Hours on Craigslist (2005),Documentary
22041,3.0,106226.0,Clandestine Childhood (2011),Drama
22042,3.0,106228.0,Libre échange (2010),Comedy
22043,4.0,106230.0,Free Radicals:  A History of Experimental Film (2012),Documentary
22044,1.0,106232.0,"Reformer and the Redhead, The (1950)",Comedy|Romance
22045,3.0,106234.0,Great Expectations (2012),Drama
22046,1.0,106236.0,Somm (2012),Documentary
22047,4.0,106238.0,Amber Alert (2012),Thriller
22048,3.0,106240.0,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi
22049,3.0,106243.0,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002),Action|Sci-Fi|Thriller
22050,4.0,106245.0,Latitude Zero (Ido zero daisakusen) (1969),Action|Adventure|Sci-Fi
22051,4.0,106250.0,3 Little Ninjas and the Lost Treasure (1990),Action
22052,4.0,106254.0,Boy Wonder (2010),Action|Crime|Drama
22053,4.0,106256.0,"Day Lincoln Was Shot, The (1998)",Drama
22054,4.0,106268.0,Beautiful Dreamer: Brian Wilson and the Story of 'Smile' (2004),Documentary
22055,2.0,106270.0,Because You're Mine (1952),Comedy|Musical
22056,4.0,106272.0,Bed & Breakfast: Love is a Happy Accident (Bed & Breakfast) (2010),Comedy|Romance
22057,5.0,106275.0,"Crew, The (1994)",Drama|Thriller
22058,4.0,106277.0,Breathing Fire (1991),Action
22059,5.0,106295.0,"Castle of the Living Dead (Castello Dei Morti Vivi, Il) (1964)",Horror|Sci-Fi|Thriller
22060,4.0,106297.0,"Sword and the Dragon, The (Ilya Muromets) (1956)",Adventure|Fantasy
22061,3.0,106300.0,"Day The Earth Froze, The (Sampo) (1959)",Adventure|Fantasy
22062,3.0,106302.0,Silmido (2003),Action|Drama|War
22063,2.0,106306.0,Snowball Effect: The Story of 'Clerks' (2004),Documentary
22064,3.0,106310.0,In Tranzit (2008),Drama|War
22065,4.0,106320.0,"Breed, The (2001)",Action|Adventure|Horror
22066,3.0,106326.0,Things We Do For Love (Kaikella rakkaudella) (2013),Drama
22067,5.0,106330.0,Last Vegas (2013),Comedy|Drama|Romance
22068,4.0,106332.0,Muscle Shoals (2013),Documentary
22069,4.0,106334.0,"Hollow Crown, The (2012)",Drama
22070,4.0,106336.0,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),Drama
22071,5.0,106342.0,Different from You and Me (Anders als du und ich) (1957),Drama
22072,3.0,106344.0,"Starving Games, The (2013)",Comedy
22073,4.0,106346.0,W.C. Fields and Me (1976),Drama
22074,4.0,106348.0,Outside the Law (2002),Action
22075,5.0,106351.0,Apache Territory (1958),Action|Western
22076,4.0,106353.0,Holes in My Shoes (2006),Documentary
22077,4.0,106355.0,Apartment 4E (2012),Drama|Mystery
22078,3.0,106363.0,Lumihiutalemuodostelma (2012),Comedy|Drama
22079,3.0,106365.0,"Super Cops, The (1974)",Action|Comedy|Crime|Drama|Thriller
22080,4.0,106369.0,Panic Button (2011),Horror|Thriller
22081,4.0,106374.0,Painless (Insensibles) (2012),Fantasy|Horror|Mystery|War
22082,3.0,106376.0,"Lords of Discipline, The (1983)",Thriller
22083,3.0,106378.0,Won Ton Ton: The Dog Who Saved Hollywood (1976),Comedy
22084,4.0,106387.0,"Bucket of Blood, A (Dark Secrets) (Death Artist, The) (1995)",Comedy|Horror|Thriller
22085,4.0,106389.0,Buttcrack (1998),Comedy|Horror
22086,4.0,106391.0,Card Subject To Change (2010),Documentary
22087,4.0,106397.0,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama
22088,1.0,106399.0,"Wonderful Crook, The (Pas si méchant que ça) (1975)",Crime|Drama|Romance
22089,2.0,106401.0,Le convoyeur (2004),Crime|Drama|Thriller
22090,5.0,106403.0,"Conclave, The (2006)",Drama
22091,3.0,106405.0,Making the Boys (2011),Documentary
22092,2.0,106407.0,Seduced and Abandoned (2013),Comedy|Documentary
22093,3.0,106417.0,Absent (Ausente) (2011),Drama|Thriller
22094,3.0,106421.0,"Institute, The (2013)",Documentary
22095,4.0,106423.0,Dreamworld (2012),Comedy|Drama|Romance
22096,5.0,106431.0,Chasing Ghosts: Beyond the Arcade (2007),Documentary
22097,3.0,106434.0,Chillers (1987),Horror
22098,3.0,106436.0,For Those in Peril (2013),Drama
22099,3.0,106438.0,Philomena (2013),Comedy|Drama
22100,4.0,106441.0,"Book Thief, The (2013)",Children|Drama|War
22101,2.0,106443.0,"Best Man Holiday, The (2013)",Comedy|Drama
22102,3.0,106450.0,Chicago Overcoat (2009),Action|Drama
22103,3.0,106452.0,Ida (2013),Drama
22104,4.0,106455.0,Metal Brothers (Mammas pojkar) (2012),Comedy
22105,5.0,106458.0,"Tiger from Tjampa, The (Harimau Tjampa) (1953)",Drama
22106,4.0,106460.0,Curse of the Oily Man (Sumpah orang minyak) (1956),Drama|Fantasy|Thriller
22107,4.0,106462.0,"Fiancee, The (Parineeta) (1953)",Drama
22108,2.0,106464.0,Aningaaq (2013),Drama
22109,4.0,106466.0,"White Shadow, The (1924)",Drama
22110,3.0,106471.0,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
22111,4.0,106473.0,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy
22112,3.0,106475.0,Caught Inside (2010),Action|Adventure|Horror|Thriller
22113,4.0,106483.0,All Mine to Give (1957),Drama|Romance
22114,1.0,106485.0,China O'Brien (1990),Action
22115,3.0,106487.0,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
22116,4.0,106489.0,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
22117,2.0,106491.0,47 Ronin (2013),Action|Adventure|Fantasy
22118,1.0,106493.0,"Scarlet Letter, The (Der scharlachrote Buchstabe) (1973)",Drama
22119,4.0,106495.0,"Girl From Nowhere, The (2012)",Drama|Romance
22120,3.0,106498.0,"Magic Voyage of Sindbad, The (Sadko) (1953)",Adventure|Fantasy
22121,3.0,106501.0,"Chameleon, The (2010) ",Drama
22122,4.0,106503.0,"Enemies of Reason, The (2007)",Documentary
22123,3.0,106506.0,World War II: When Lions Roared (1994),Drama|War
22124,3.0,106508.0,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",Mystery|Thriller
22125,3.0,106510.0,"It's the Easter Beagle, Charlie Brown! (1974)",Animation|Children|Comedy
22126,3.0,106515.0,Vali (2009),Action|Drama
22127,5.0,106517.0,De la servitude moderne (2009),Documentary
22128,4.0,106519.0,WikiRebels: The Documentary (2010),Documentary
22129,3.0,106521.0,Beyond the Time Barrier (1960),Sci-Fi
22130,2.0,106525.0,"Crystal Ball, The (1943)",Comedy
22131,3.0,106527.0,Chocchan's Story (Chocchan monogatari) (1996),Animation|Drama|War
22132,3.0,106529.0,Dominion Tank Police (Dominion) (1988),Action|Animation|Comedy|Sci-Fi
22133,2.0,106538.0,Flesh (1968),Drama
22134,4.0,106540.0,Delivery Man (2013),Comedy
22135,4.0,106542.0,Charlie Countryman (2013),Action|Comedy|Romance
22136,3.0,106549.0,Back to the USSR - takaisin Ryssiin (1992),Comedy|Drama
22137,3.0,106559.0,Bad Biology (2008),Comedy|Fantasy|Thriller
22138,2.0,106561.0,Krrish 3 (2013),Action|Adventure|Fantasy|Sci-Fi
22139,3.0,106563.0,Once Upon a Scoundrel (1974),Comedy
22140,2.0,106565.0,Emotion (1966),Comedy|Horror
22141,3.0,106579.0,Tales from the Organ Trade (2013),Crime|Documentary
22142,3.0,106581.0,Bells of Capistrano (1942),Western
22143,4.0,106583.0,Berlin Express (1948),Crime|Drama|Film-Noir|Thriller
22144,3.0,106590.0,Hansel & Gretel (2013),Horror
22145,3.0,106592.0,"Happy Poet, The (2010)",Comedy|Drama|Romance
22146,4.0,106594.0,Red Flag (2012),Comedy|Drama|Romance
22147,5.0,106599.0,Breakout (2013),Action
22148,3.0,106607.0,Plankton (1994),Horror
22149,4.0,106609.0,Shatter Dead (1994),Horror
22150,4.0,106611.0,"Club, The (1994)",Horror
22151,1.0,106614.0,"Christmas Party, The (Joulubileet) (1996)",Comedy
22152,2.0,106616.0,End of the World (1977),Mystery|Sci-Fi|Thriller
22153,4.0,106618.0,My Louisiana Sky (2001),Drama
22154,3.0,106620.0,Z.P.G. (1972),Sci-Fi|Thriller
22155,3.0,106624.0,Twice Born (Venuto al mondo) (2012),Drama|Romance|War
22156,3.0,106634.0,"Raisin in the Sun, A (2008)",Drama
22157,4.0,106642.0,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi
22158,3.0,106644.0,"Story of Esther Costello, The (1957)",Drama
22159,3.0,106646.0,"Somewhat Gentle Man, A (En ganske snill mann) (2010)",Comedy|Crime|Drama
22160,4.0,106648.0,Guilty of Romance (Koi no tsumi) (2011),Crime|Drama|Horror
22161,5.0,106672.0,Club Fed (1990),Comedy
22162,5.0,106674.0,Crackerjack (1994),Action
22163,4.0,106676.0,Crime Wave (1985),Adventure|Comedy
22164,1.0,106680.0,"Wankers, The (Les branleuses) (2011)",Documentary
22165,4.0,106682.0,Apollo Zero (2009),Documentary
22166,5.0,106684.0,Zero 2 (2010),Comedy|Thriller
22167,3.0,106686.0,José and Pilar (José e Pilar) (2010),Documentary
22168,3.0,106688.0,Crocodile (2000),Horror|Thriller
22169,4.0,106690.0,"Mating of Millie, The (1948)",Comedy|Romance
22170,5.0,106696.0,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
22171,4.0,106698.0,"Ninja, A Band of Assassins (Shinobi No Mono) (1962)",Action|Drama
22172,3.0,106700.0,"Ferryman, The (2007)",Fantasy|Horror|Thriller
22173,1.0,106702.0,"Strange Case of Dr. Jekyll and Miss Osbourne, The (Dr. Jekyll and His Women) (Docteur Jekyll et les femmes) (1981)",Horror
22174,3.0,106704.0,Disco Godfather (1979),Action|Crime|Drama
22175,3.0,106722.0,Crisis: Behind a Presidential Commitment (1963),Documentary
22176,5.0,106725.0,"China Lake Murders, The (1990)",Drama|Thriller
22177,3.0,106727.0,9 Month Stretch (9 mois ferme) (2013),Comedy
22178,3.0,106729.0,"Galaxy Invader, The (1985)",Sci-Fi
22179,3.0,106734.0,Marfa Girl (2012),Drama
22180,3.0,106736.0,Bad Girls Go To Hell (1965),Drama
22181,2.0,106739.0,Thankskilling (2009),Comedy|Horror
22182,3.0,106741.0,ThanksKilling 3 (2012),Comedy|Horror
22183,4.0,106745.0,"Stranger, The (Straniero, Lo) (1967)",Drama
22184,1.0,106747.0,Circles (Krugovi) (2013),Drama
22185,3.0,106749.0,Mr. Morgan's Last Love (2013),Comedy|Drama
22186,4.0,106751.0,"Misérables in Concert, Les (1996)",Drama|Musical
22187,3.0,106753.0,Shed No Tears (Känn ingen sorg) (2013),Drama|Musical|Romance
22188,3.0,106762.0,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western
22189,2.0,106766.0,Inside Llewyn Davis (2013),Drama
22190,3.0,106768.0,"Wind Journeys, The (Viajes del viento, Los) (2009)",Drama
22191,3.0,106782.0,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
22192,4.0,106785.0,Homefront (2013),Action|Crime|Thriller
22193,3.0,106791.0,Cut and Run (Inferno in diretta) (1985),Adventure|Horror|Thriller
22194,3.0,106794.0,Cyberjack (Virtual Assassin) (1995),Action|Sci-Fi
22195,2.0,106820.0,Marriage Material (2012),Drama
22196,3.0,106822.0,Shadows of a Hot Summer (Stíny horkého léta) (1978),Drama|Thriller
22197,2.0,106824.0,Scissere (1982),Drama
22198,2.0,106832.0,7th Cavalry (Seventh Cavalry) (1956),Western
22199,1.0,106834.0,"Deeper Shade of Blue, A (2011)",Documentary
22200,1.0,106839.0,Mandela: Long Walk to Freedom (2013),Drama
22201,3.0,106841.0,August: Osage County (2013),Comedy|Drama
22202,3.0,106848.0,Gamera: The Giant Monster (Daikaijû Gamera) (1965),Sci-Fi
22203,3.0,106850.0,"Tale of Zatoichi, The (Zatôichi monogatari) (Zatôichi 1) (1962)",Drama
22204,2.0,106852.0,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962)",Action|Drama
22205,5.0,106854.0,Angels Sing (2013),Comedy|Drama
22206,3.0,106859.0,Amen (2013),Drama|Musical
22207,3.0,106861.0,Violette (2013),Drama
22208,5.0,106863.0,Concrete Night (Betoniyö) (2013),Drama
22209,3.0,106866.0,Days Of Darkness (2007),Horror
22210,3.0,106868.0,Breaking the Girls (2013),Crime|Thriller
22211,5.0,106870.0,Grave Encounters 2 (2012),Horror
22212,3.0,106873.0,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
22213,2.0,106877.0,My Piece of the Pie (Ma part du gâteau) (2011),Comedy|Drama
22214,4.0,106879.0,Fright Night 2: New Blood (2013),Horror
22215,4.0,106881.0,Sweetwater (2013),Thriller|Western
22216,3.0,106883.0,All is Bright (2013),Comedy|Drama
22217,4.0,106887.0,True Heart (1997),Adventure|Children|Drama
22218,4.0,106889.0,Tim's Vermeer (2013),Documentary
22219,4.0,106892.0,After Tiller (2013),Documentary
22220,5.0,106895.0,Lovecraft: Fear of the Unknown (2008),Documentary
22221,3.0,106897.0,Stuck Between Stations (2011),Comedy|Drama|Romance
22222,3.0,106906.0,Gamera vs. Barugon (1966),Action|Fantasy|Sci-Fi
22223,5.0,106910.0,Legally Blondes (2009),Children|Comedy
22224,2.0,106914.0,Rouva presidentti (2012),Documentary
22225,5.0,106916.0,American Hustle (2013),Crime|Drama
22226,3.0,106918.0,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
22227,3.0,106920.0,Her (2013),Drama|Romance|Sci-Fi
22228,5.0,106922.0,New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3) (1963),Action|Drama
22229,3.0,106924.0,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),Action|Drama
22230,4.0,106927.0,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
22231,2.0,106967.0,"April Fools, The (1969)",Comedy|Drama|Romance
22232,2.0,106970.0,Captain Abu Raed (2007),Drama
22233,2.0,106972.0,"Man You Had in Mind, The (2006)",Documentary
22234,4.0,106981.0,"Cosmonaut, The (2013)",Drama|Sci-Fi
22235,5.0,106983.0,Young & Beautiful (2013),Drama
22236,5.0,106986.0,"Life and Adventures of Santa Claus, The (1985)",Animation|Children
22237,2.0,106988.0,Carmina or Blow Up (Carmina o revienta) (2012),Comedy|Drama
22238,5.0,106990.0,Malta G.C. (1942),Documentary|War
22239,5.0,106992.0,Cousin Angelica (La prima Angélica) (1974),Drama
22240,4.0,106994.0,Baboona (1935),Adventure|Documentary
22241,4.0,106996.0,Stakeout on Dope Street (1958),Crime|Drama
22242,2.0,106998.0,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21) (1970),Action|Drama
22243,5.0,107000.0,"Challenger Disaster, The (2013)",Drama
22244,4.0,107002.0,Linsanity (2013),Documentary
22245,2.0,107004.0,Some Girl(s) (2013),Comedy|Drama
22246,3.0,107011.0,Música Campesina (Country Music) (2011),Comedy|Drama
22247,2.0,107013.0,"Christmas Carol, A (1977)",Drama|Fantasy
22248,3.0,107017.0,Open Grave (2013),Horror|Mystery|Thriller
22249,3.0,107020.0,"Dead Next Door, The (1989)",Horror
22250,5.0,107022.0,Ski Patrol (1940),Action|War
22251,3.0,107024.0,Sel8nne (2013),Documentary
22252,2.0,107028.0,"Fourth Angel, The (2001)",Action|Drama|Thriller
22253,4.0,107032.0,Route 666 (2001),Action|Horror|Thriller
22254,3.0,107039.0,"Rat Race, The (Garson Kanin's The Rat Race) (1960)",Comedy|Drama|Romance
22255,5.0,107042.0,Six by Sondheim (2013),Documentary
22256,4.0,107050.0,Straight from the Heart (2003),Action|Adventure|Drama|Romance|Western
22257,4.0,107052.0,"Punk Singer, The (2013)",Documentary
22258,3.0,107055.0,"Dead Pit, The (1989)",Horror
22259,4.0,107057.0,Dead Set (2008),Comedy|Drama|Horror
22260,4.0,107059.0,Dead Silence (1997),Action|Drama|Thriller
22261,4.0,107061.0,Urusei Yatsura Movie 2: Beautiful Dreamer (Urusei Yatsura 2: Byûtifuru dorîmâ) (1984),Animation|Comedy|Fantasy
22262,3.0,107065.0,I-See-You.Com (2006),Comedy
22263,2.0,107067.0,Pianomania (2009),Documentary
22264,5.0,107069.0,Lone Survivor (2013),Action|Drama|Thriller|War
22265,3.0,107075.0,"Christmas Carol, A (1997)",Animation|Drama|Fantasy
22266,4.0,107077.0,"Christmas Carol: The Musical, A (Christmas Carol, A) (2004)",Drama|Fantasy|Musical
22267,2.0,107079.0,"Fairly Odd Christmas, A (2012)",Children|Fantasy
22268,3.0,107081.0,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Action|Drama
22269,3.0,107083.0,Geography Club (2013),Comedy|Drama|Romance
22270,5.0,107085.0,Measuring the World (Die Vermessung der Welt) (2012),Adventure|Drama
22271,3.0,107096.0,Three Stars (2010),Documentary
22272,2.0,107098.0,"Noose, The (Petla) (1958)",Drama
22273,1.0,107100.0,Sambizanga (1973),Drama
22274,3.0,107102.0,My Amityville Horror (2012),Documentary
22275,3.0,107106.0,Dead Weekend (1995),Comedy|Sci-Fi
22276,3.0,107115.0,"Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011)",Children|Fantasy
22277,4.0,107117.0,"Armstrong Lie, The (2013)",Documentary
22278,5.0,107128.0,"Blood Relatives (Liens de sang, Les) (1978)",Crime|Drama|Mystery|Thriller
22279,4.0,107130.0,"Adventure in Space and Time, An (2013)",Drama
22280,4.0,107132.0,Mountaintop Motel Massacre (1986),Horror|Thriller
22281,5.0,107137.0,Star Trek: Of Gods and Men (2007),Action|Adventure|Sci-Fi
22282,5.0,107141.0,Saving Mr. Banks (2013),Comedy|Drama
22283,4.0,107143.0,Kinbaku (2010),Documentary
22284,5.0,107145.0,Cockpit (2012),Comedy
22285,3.0,107147.0,Last Winter (L'hiver dernier) (2011),Drama
22286,4.0,107153.0,"Frozen Dead, The (1966)",Horror|Sci-Fi
22287,3.0,107155.0,Captive Women (1000 Years from Now) (3000 A.D.) (1952),Sci-Fi
22288,3.0,107157.0,"Boy and the Pirates, The (1960)",Adventure|Fantasy
22289,2.0,107159.0,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama
22290,3.0,107161.0,Zatoichi's Flashing Sword (Zatôichi abare tako) (Zatôichi 7) (1964),Action|Drama
22291,3.0,107172.0,Ways to Live Forever (2010),Children|Drama
22292,3.0,107174.0,La Rabbia (1963),Documentary
22293,5.0,107176.0,Visions of Europe (2004),Comedy|Drama
22294,2.0,107178.0,Ghetto (Vilniaus Getas) (2006),War
22295,3.0,107183.0,"Battle of amfAR, The (2013)",Documentary
22296,5.0,107185.0,Blue Sunshine (1978),Horror|Thriller
